Electrical Infrastructure,PSA Oxygen Plant,Surgical Bed Expansion,Operational Costs,Total Cost
111033654.48188856,71622586.35755649,62504484.88577664,253665361.38191092,498826087.1071326
101894549.47656687,80157852.68046924,61878809.67072059,288436687.85325235,532367899.68100905
114095505.23802854,80210692.77932818,67352732.42619772,276921372.0844745,538580302.528029
64386305.248654455,69746003.8463583,64924222.450127855,339612576.23256946,538669107.7777101
60838672.53963465,61594366.020253696,55250932.125458054,284255245.7751862,461939216.46053255
85205844.99527629,74650873.64286138,68734498.65388136,276421571.0549278,505012788.34694684
101279802.64921135,82774105.10383323,66532190.04132119,370166907.82361686,620753005.6179826
111892303.69544224,89692275.53355607,50248906.17555542,348016126.2392832,599849611.643837
99044228.63566582,98759406.98801413,85759858.92949484,398743236.6848611,682306731.2380359
100383865.93976915,91815886.43168683,91194449.57638784,343888085.3883408,627282287.3361845
67797244.24135837,69376132.40025428,65523798.821209356,302649864.45459735,505347039.9174194
71426823.04915847,60251612.30017614,54351304.37534578,310983490.97086895,497013230.69554937
112321796.45898943,89601138.23867159,81463170.39090908,323243915.0547202,606630020.1432903
65978029.39371293,67783084.02623154,59993690.435103424,276706000.82018286,470460804.67523074
87975130.92876455,80246144.53346226,74759054.44486274,305252129.4276605,548232459.33475
64291740.56368738,67171418.12621188,61844476.18136008,339273249.4936068,532580884.36486614
79628161.42149602,79099437.08322531,69036933.47019258,309820890.33243984,537585422.3073537
101221300.31724408,72939005.93738864,61352954.94491952,298139172.0958133,533652433.2953655
78711057.41165335,78850651.82559998,61165999.99375695,307103250.35620683,525830959.5872171
85820162.6068051,77736198.02818498,63061012.620327294,289940639.982822,516558013.2381394
88559104.65561646,78175887.74031879,66861227.9667043,372370064.81330353,605966285.1759431
74413753.95413016,72875241.12024795,53301372.38021484,299660520.5433416,500250887.9979345
72944732.50226212,70774876.16089714,60659993.66678481,305069822.50562507,509449424.83556914
79819880.1124704,69639023.48360232,75157727.45275867,321450351.94022125,546066982.9890527
79714369.79072417,72443151.85980402,78270096.34267475,306874726.8174286,537302344.8106315
78094219.98542124,68580753.11018221,58940385.26228026,273473139.1331611,479088497.4910449
71049382.53312579,63806625.7982267,55016123.122569755,305787648.4169248,495659779.870847
82043111.3492813,73286386.48152463,75366581.17984557,363106314.91032284,593802393.9209744
83355659.9211366,70038718.81463823,57525377.42785041,316155600.2670864,527075356.4307116
84395495.68547416,72246032.86912465,58649121.32088418,269286242.1106472,484576891.9861302
91794183.08642459,66146147.437921874,70572061.09684573,287472141.66550076,515984533.286693
85143071.79159154,64865945.082828976,61806160.85304791,284201415.45308876,496016593.1805572
86511351.40910284,90040880.78657924,72181345.58404146,288104269.811778,536837847.59150153
77819035.82878296,79442285.35895441,77814595.44556211,327786074.80029845,562861991.4335979
97376464.39310218,83726770.17322578,81912836.69084932,258925430.83865285,521941502.09583014
97041873.14287648,87353639.57885934,60064518.68453781,272455743.3996119,516915774.80588555
76100343.16052294,67835789.9149063,59044713.02260103,300808608.75785935,503789454.8558896
100175422.39581381,88982471.34899682,64359657.94906245,278961819.3713228,532479371.0651959
107663277.43310699,86022168.4978744,71181161.76946464,331991502.3792778,596858110.0797238
86792718.06876074,80772248.94425495,65035556.61424794,314392974.8883198,546993498.5155834
68470266.25347646,66544179.62520901,56820345.165759735,276672415.64314294,468507206.68758816
75183022.47200972,69192011.12020813,52610693.011073455,303477628.17571586,500463354.7790072
86063198.41917206,62317352.17406206,55211724.10568056,297489377.18119526,501081651.8801099
79944846.75848311,68850929.36144818,62554608.530779615,309261346.9110765,520611731.56178737
69288628.18546736,76976879.37263344,59413753.24712905,295265882.8984605,500945143.7036904
86714692.43217012,71521126.34693539,57086213.60195099,282704373.7314806,498026406.1125371
113133963.04601873,68987665.74816577,79131108.76234788,307190391.27917653,568443128.8357089
87703319.79051104,67217936.73632033,57421236.70029458,274639785.1557141,486982278.38284004
73761721.3221231,71524689.45364606,60713162.178813234,365897847.62806255,571897420.5826449
72354571.70400521,73822015.72578788,66361188.0589677,267897944.32816368,480435719.81692445
97347070.86897893,74521424.94974561,49162959.0277863,305653444.82536685,526684899.6718777
72924943.12935598,64753686.57573244,66373149.189678796,287767584.8023219,491819363.69708914
101014660.90463087,90487326.66579731,66332426.56775361,339790026.4480211,597624440.5862029
77270901.0250681,95829429.05894038,66212883.43103296,349159080.9314489,588472294.4464903
99824966.00565739,81392395.27833252,63327475.790481165,298511868.6333553,543056705.7078264
61770388.275299594,72229518.81806229,65835177.57298991,305696612.6605208,505531697.3268726
54171560.90350561,59028530.1773205,52810048.21143625,289221310.0263134,455231449.31857574
91343726.47479442,75413909.62358275,71252069.3372764,275482908.5850981,513492614.02075166
96160365.5855374,82197149.62981226,71799103.95852299,306732352.68135357,556888971.8552263
116917334.81716253,86105520.71352248,63234808.66107936,314812606.9360085,581070271.1277728
98375977.77514687,73080121.13279457,74644934.71059589,327030102.4083925,573131136.0269299
59929902.51876281,72361826.25267313,60107384.02081547,313137290.55696243,505536403.34921384
101443312.39547361,80557009.22515315,83286681.44666909,317774907.5168142,583061910.58411
96385187.79237638,85436996.7998133,68939612.64272146,340391725.9818389,591153523.21675
79286326.45478077,70934048.8042787,54632179.96326487,296542188.4239257,501394743.64625007
91870557.70725225,88245645.61164263,77333663.71003482,310376374.6639578,567826241.6928874
72213288.11419368,76656784.5711914,74619331.17101859,341115435.3287485,564604839.1851522
103747652.59494887,77250660.20074435,63707671.11572316,278349635.75949955,523055619.67091596
86430817.29865544,75266549.49015673,67402386.75987223,301006836.89939666,530106590.448081
85361618.09281531,69241569.68234085,71056725.00252436,309790309.7494519,535450222.5271324
84805494.6846178,69373049.81892045,54282197.048485056,334395495.3804216,542856236.9324448
95308041.81501426,64377514.95563088,68099458.90256111,336325782.1304006,564110797.8036069
88962309.4185972,91945409.46452305,73273169.79735811,269820215.90390515,524001104.5843835
92459701.16597205,79335086.12093319,62838007.39884147,322709924.7012641,557342719.3870108
66768994.643487975,80315577.23756887,59720871.18672756,265382446.4189072,472187889.4866916
85632747.08681284,79678808.1538205,68565789.80082981,283079010.3543729,516956355.39583606
80419067.32719806,65557479.24361979,60280573.9333938,331956230.8217576,538213351.3259692
87148432.47542347,84034255.53749238,81738043.02990834,302206490.217572,555127221.2603962
84640931.31928116,97132713.92529692,86333086.60767199,273751297.62250257,541858029.4747527
92785707.19430748,77189576.9132915,73651552.01728158,287498716.4295522,531125552.55443275
76236642.27003676,68277710.40723662,58576288.38584167,320857767.5076225,523948408.57073754
72178355.8218616,67853530.49678192,50381181.323052496,315803417.2918017,506216484.93349767
106893786.74437892,76748162.5027333,64963018.30997385,320638307.20213413,569243274.7592201
110433781.73801883,84172551.5368809,64443561.57727219,254414837.0316377,513464731.88380957
72946137.46015143,73707195.00509594,59619219.752256036,301905527.56274766,508178079.7802511
79818178.8367789,66014534.59524632,53965176.886870876,341973272.40441227,541771162.7233083
100550107.62464923,95990649.19809692,78141318.7561014,308770055.1621623,583452130.7410098
107792991.89710404,79549429.74026592,70126812.77596904,309561940.56978095,567031174.98312
54401080.76271125,82304705.23633733,69910862.98369612,320344016.0654274,526960665.0481721
86349476.93469279,77383126.85074204,61954962.666907035,322127316.0078022,547814882.460144
70737744.27138563,74155186.53419329,68889615.99543636,298840909.67022073,512623456.471236
92544117.77426569,68795395.26292998,56853566.22713081,299172984.8241577,517366064.08848417
97218113.36719356,62820825.47447502,65626436.036830805,281109798.4289941,506775173.3074935
84556492.18712051,64745342.271570005,55882552.31528312,321765029.7117281,526949416.48570174
87668102.30954549,72903292.22825289,64108888.49629595,318452065.8914544,543132348.9255488
93581747.82311113,76667160.20203778,75855588.97522652,352516264.80105555,598620761.801431
93176172.04591952,77746864.36898965,72419468.89504959,323635884.19023323,566978389.5001919
103355021.54246335,87754005.60986915,62786927.57202329,269508428.959007,523404383.6833628
77944631.82798629,83045805.52393608,56336295.65452878,308316351.0781151,525643084.08456624
92420829.29221654,88195856.43556876,71945231.84784019,270065197.80842555,522627115.384051
74788657.40672727,64123730.17745152,57272548.826289974,282831734.7090362,479016671.1195049
72360743.74231558,86456315.69327727,58670747.23469373,348191186.2784831,565678992.9487697
105433994.38589185,88138400.64757398,65457103.563572824,321053734.71936345,580083233.3164021
71075291.0516131,80716125.45340003,66120714.47551808,291034538.6572982,508946669.6378294
71688286.08149728,54686542.54115385,50481487.71748014,313653442.41127104,490509758.7514023
81759866.51895235,73549545.30226175,70153682.84204543,378536519.2560797,603999613.9193392
107821714.66836885,71377279.84663303,51952833.80234939,375774816.9665705,606926645.2839217
125417388.18256797,84461763.84215915,60843462.071285196,338397804.6055235,609120418.7015358
85712883.72128473,74826579.15395354,72914390.96462467,323375197.8808289,556829051.7206919
72125047.630966,70216256.46879512,68293267.09894565,322053861.92463565,532688433.1233424
90944939.28415763,85579028.2822061,66580145.19725376,314787206.3121215,557891319.075739
50791898.91082647,63920266.39155277,64930201.95322507,282853022.229521,462495389.4851253
80934056.81882444,66350474.293805905,70098278.98357949,324468060.55489117,541850870.651101
99531652.34951006,64250217.479133934,61176075.28815856,285539383.08140796,510497328.1982105
83376395.73925097,70162765.49527402,61216231.269816756,326846196.1135062,541601588.6178479
64198202.050766475,87173915.74773416,72329377.36779016,311888395.6280242,535589890.794315
100837879.4646405,66514836.626896665,58485969.8220518,288613742.294191,514452428.20778
108524242.92976545,79548041.070621,72093118.53175797,292687248.2520639,552852650.7842083
94278896.29945342,94018815.9148122,81420021.6541592,323671376.35709476,593389110.2255197
97170504.54659629,83375792.3249815,73378149.47123459,358327684.2313478,612252130.5741602
104080467.13620798,78066875.58625701,72979945.33797741,299900235.08978647,555027523.1502289
75224460.65610689,71343113.97677411,63165476.25048611,246716192.61863425,456449243.50200135
100089761.76970917,57044605.634178914,82054246.81111228,372322861.1644561,611511475.3794565
83638004.99359058,75471177.73718552,68090948.58703972,286130137.6955406,513330269.01335645
89939848.21188498,75377403.64059538,65262967.194761895,309765252.58205,540345471.6292922
70664950.1663698,72894265.74857625,65257979.74652652,305788749.61676985,514605945.2782424
84245295.90229815,86115903.19890437,66447541.92374681,316191430.3221316,553000171.347081
107344373.39541382,79050392.25170131,69876396.6031554,307201366.93298805,563472529.1832585
106319147.83664595,77270709.9997085,78543510.70690566,315069420.742242,577202789.2855021
75994674.12886311,79788453.7469396,64345516.27052202,325470975.1859132,545599619.332238
56329254.29406847,68966794.25951752,58328520.68618744,257257477.91265184,440882047.1524253
79814127.25322342,69811813.6977224,63094634.299468316,254880188.88122088,467600764.131635
91738570.08136274,90141988.32806778,73409704.69030505,348209567.6002892,603499830.7000248
103915338.42382622,91347367.2907023,89900848.10296254,315659590.569991,600823144.387482
77729809.8503319,81167754.56016956,73175133.9640501,342457694.7444454,574530393.118997
118018501.62280612,81618973.62146586,73069611.8825448,281766281.90149784,554473369.0283146
122761267.21004763,79108627.88668218,66328492.295069575,295394000.45417285,563592387.8459723
78651216.310659,68339770.76007092,59064862.875287995,250345418.85885927,456401268.80487716
76902330.5696494,92635625.05261625,77349546.88083833,357286513.28204834,604174015.7851523
105299780.49339166,98168187.66241205,60144033.20295586,265071225.43491876,528683226.79367834
76675997.82323197,70015256.80550486,61129373.394041345,281057040.00831807,488877668.0310962
90325077.9508515,77028880.93089606,61123154.62861893,232988874.68965593,461465988.2000224
74388354.91475423,68900498.30828439,60991749.82609721,259201336.51058963,463481939.55972546
80616122.88079715,65609439.52946901,61021375.53285145,260113719.57699266,467360657.52011025
76123234.08415231,63446460.00222229,59764339.329650626,263990313.996572,463324347.4125972
100837074.01155396,82428769.83440585,68397588.22557384,282726503.71544325,534389935.78697693
92687277.01042004,83572619.81212354,70109240.93695003,374803943.2078206,621173080.9673142
93869062.23712468,85998388.82765336,70905658.5343001,338734953.5462124,589508063.1452905
76761289.51708682,70124606.34496818,66073072.284442626,313644864.86526144,526603833.01175904
94592992.54786634,88026623.81599472,59528036.234385006,269179232.7464689,511326885.344715
90473659.50653304,70586119.37247401,95985525.46910042,351377139.46857435,608422443.8166819
86120863.24773374,71505453.451409,60850992.1230032,297687948.5961827,516165257.41832864
88785913.82274485,72491632.14664853,62843027.98138357,349547009.750352,573667583.701129
108853978.22176263,82394700.81148508,59138071.09076586,318629168.23577565,569015918.3597893
111854080.0355854,94325862.22778445,80010753.85687982,384294846.6510413,670485542.771291
87956669.01884721,81990868.2671824,62866680.84745995,313150356.0312067,545964574.1646962
107899952.53910965,74616361.82898338,60121995.42396467,301354535.28948957,543992845.0815473
84099296.83987957,81358738.86784112,64179970.544722304,370271436.25080526,599909442.5032482
70935375.60555795,83938019.5120841,61875226.69612157,245044078.32765764,461792700.14142126
90594028.61658695,74543199.61390695,57632619.500409335,242419010.73770636,465188858.4686096
87091262.55625449,85158932.74369779,74113183.74428381,318205976.75155354,564569355.7957896
94158275.53740352,77199060.83019263,56425594.00570665,249446476.4751965,477229406.8484993
84416293.72884482,74159024.06102273,72200740.2219538,338324450.6086777,569100508.620499
96081832.48019409,75320386.75879058,56278043.55238531,307183358.54250336,534863621.33387333
94859326.51068568,58874173.24433255,54346607.90022771,262399012.54110646,470479120.1963524
88876504.05445217,69663227.28660458,63600406.59523416,292141788.47971326,514281926.4160042
85013456.9972156,69660786.15730394,59038660.44229689,259438049.38524708,473150952.98206353
92680555.49258125,82425034.80016537,62565406.67912595,360699615.44572055,598370612.4175931
82923275.53082329,89784318.51978603,65222733.7364568,243768402.69943905,481698730.48650515
93009590.29238631,79475307.67569704,67850263.1786585,285950904.4895586,526286065.63630044
86726467.65315737,71653994.55185078,62230400.200841956,328672783.8237006,549283646.2295507
89818918.52463274,82208852.43880305,66473475.699974135,295256986.865154,533758233.5285639
72499453.85056627,69932025.37334394,42536792.215954065,252972263.71591958,437940535.1557839
86072010.27188022,80984375.82850437,65587268.03190905,317938650.6863244,550582304.818618
61511760.945496805,69854880.29724158,51052466.208602406,245596829.16443977,428015936.6157806
84632903.59897573,87594407.47185598,72931040.13289706,316225266.9450783,561383618.148807
86935623.56283475,70037237.06506513,59932135.439595625,309921040.67624843,526826036.74374396
69856738.0520672,77502761.43886629,62593695.700072244,329709455.93603367,539662651.1270394
101717875.26833577,64964907.813237935,58545694.27185621,264786951.1718059,490015428.52523583
65235824.044153884,63249267.588313796,80303857.15063252,335084798.51302433,543873747.2961245
118548973.46217838,89792712.17407751,66122770.73035294,297180357.55364186,571644813.9202507
95825272.19057459,81779720.43697421,63966376.82093088,255910193.65263215,497481563.1011119
147642089.1928191,84371937.16258045,68822722.8440599,316988146.21329653,617824895.412756
83883200.97595982,76515855.27924159,76956277.2569373,311306276.829686,548661610.3418247
72392397.697449,71611252.01180173,60250129.184654765,347663295.0347168,551917073.9286222
105197142.60536046,80405722.70775035,58853570.4005806,259118067.1754895,503574502.8891809
87419402.35725039,79164338.26331355,64251972.57214771,287124382.7205234,517960095.91323507
79310120.62113321,74285235.95840298,49021118.75879757,248571115.99508557,451187591.3334193
78876296.60166384,85524511.4834641,62451525.15949075,309288126.22316796,536140459.46778667
90429772.27830231,89142925.26774924,82019575.01326768,323376259.3432234,584968531.9025426
80814164.71878134,69284373.91314054,61533954.611714326,281896619.97874767,493529113.22238386
95292608.17626175,81514386.80137177,73353061.56294458,363567742.0421323,613727798.5827105
117520363.69590576,82614469.35769467,79504015.0273104,309455535.8387147,589094383.9196255
105431359.70810245,89814685.89268255,80703264.08457643,328798934.84984446,604748244.5352058
78356261.83984272,63233877.18045991,60617216.01453366,349097570.32588655,551304925.3607228
82986462.57482079,82397024.47102255,75161480.58949623,305894297.25111866,546439264.8864582
107672294.8026487,57058268.240925856,51717722.819083884,252460042.38073003,468908328.2433885
76479895.20043479,76799824.53354315,68028560.73378673,320341662.01821893,541649942.4859836
95942663.44230932,69691350.62174802,55607518.58419868,303608871.35061496,524850403.99887097
78836124.44141147,62047966.62388945,67853008.73237823,352553388.4446432,561290488.2423223
111905650.94604363,82292689.89286111,74783966.12130621,371212064.2116335,640194371.1718445
78695060.16639589,84529509.0379479,70716821.70052934,346395035.6718342,580336426.5767074
89845902.88004878,88995020.25450741,72430510.04898715,266258174.41378576,517529607.5973291
110035617.38732699,71912701.90045841,76225349.53088924,311429853.5918718,569603522.4105464
105279584.49174096,90548105.46702336,75593528.61954997,339665810.80162877,611087029.3799431
93314392.46166722,61248973.00330506,61745933.84090882,258579023.1473847,474888322.4532658
89631696.67019084,67113081.46676658,54723230.54368757,345964539.63889825,557432548.3195432
103498243.01327716,79083059.46579169,69461337.6921075,301296637.88982546,553339278.0610018
95540889.80531165,71863595.95624463,73156296.22626182,301927453.1400432,542488235.1278613
81537413.37887006,75143640.41036814,61024096.216642,309399771.34069633,527104921.3465766
80017331.87656571,78785444.21869993,76952025.66845338,291271774.272288,527026576.03600705
85403351.75968067,79891535.24817052,63915022.658209264,319792103.55530065,549002013.2213612
95319644.30464894,88005252.32144965,65628094.07945164,276647159.8066776,525600150.5122278
83016601.6644171,67304195.23159958,67047135.738730006,264141831.53710228,481509764.171849
126709882.87321681,96207434.97536498,74692857.26767899,355921425.9901696,653531601.1064303
67099810.84586823,95974371.04456183,66393382.650688134,305593700.25677633,535061264.79789454
64786027.272441596,75256057.40797864,56507785.01741277,294824521.1551445,491374390.8529775
79928813.7708316,65886006.391635574,56364775.422776476,296325924.76678675,498505520.3520304
71028415.09530829,66628812.217456,66815839.05452799,405451396.8812164,609924463.2485087
94139297.55922954,69655779.65650138,61416115.66736698,298127154.40142655,523338347.28452444
82462135.31010738,83406799.97726075,70090596.4082009,345260402.97271585,581219934.6682849
82925369.11321296,87687604.37833476,68356177.63010435,277769526.6190308,516738677.74068284
123589702.74899925,66717964.11762866,58894132.133885436,273726001.57269675,522927800.5732101
130317093.03504334,102706006.83747326,91582868.7596811,327882593.0756112,652488561.707809
128614402.33575895,86728309.82871035,80418051.84378895,331778365.03828204,627539129.0465403
86519858.41557574,73793517.4120139,63654152.14399262,322576191.1455266,546543719.1171088
92489774.68456787,76848909.36462139,79705341.78050318,226892905.9878634,475936931.81755584
94627466.81817628,84228719.8530712,79340332.10439797,319119054.55020815,577315573.3258536
90160494.35178061,85930687.4435246,83024243.09281814,314343106.5608926,573458531.4490159
91017192.61267328,93285502.14267454,55928778.62414157,275218505.8128823,515449979.1923717
110280985.56660533,91060997.90804584,76852676.4957203,305874705.30883175,584069365.2792032
75723062.48692489,68844404.4295983,75529784.68290828,289225584.96806806,509322836.5674995
88635913.253581,70020735.26925495,70734263.8694134,288781037.9356983,518171950.3279476
85855611.63926099,62440401.023826115,50374315.60127213,280198640.56308436,478868968.8274436
70533473.13415334,92489748.72809508,55139739.45127588,269514881.9993572,487677843.3128815
87441490.31814073,73009124.83657017,57046793.71259562,262154092.31299686,479651501.18030334
74414741.1359888,71026801.42250788,80133362.9182961,319022807.380665,544597712.8574578
105395800.56429578,84237381.49830218,79642649.63996159,233639971.04235467,502915802.7449142
83058081.26512995,87533585.0199457,65110757.9419813,375834569.0574129,611536993.2844698
110600286.88998,76085342.18911421,63335023.48112582,269159406.3815284,519180058.94174844
78844177.38915345,64518203.04370171,64629884.86424945,251928798.68003824,459921063.9771428
96060294.00439072,83645752.6261594,56773176.674725294,354165970.0242543,590645193.3295298
94683885.49708137,84551560.85266975,63394016.170811914,327206556.2273143,569836018.7478774
104446383.8685701,78387028.01605551,85913321.78946899,327827744.8435922,596574478.5176868
104687385.61002515,82056010.9201714,73987890.03515194,260665033.37409544,521396319.93944395
92546873.50004093,70862826.1937445,58353263.16146845,358983355.318612,580746318.1738658
84273098.53713074,67257203.9802943,60139735.8945787,253253291.0333874,464923329.4453912
109718157.29057282,73986262.77088623,70744148.68557161,362086643.4359601,616535212.1829908
80495556.23723406,79472565.76991074,59190800.67515032,393646275.3330954,612805198.0153905
101316117.94509634,77007595.60710557,61254748.01301123,295988246.20818484,535566707.773398
82586904.07927403,94189204.27014367,62025689.52997614,310057337.7030636,548859135.5824574
86952224.30734877,75032183.57772012,64875743.11875508,298633761.53167564,525493912.5354996
100294064.89851965,84281842.94313005,73099467.45221789,222599376.34230962,480274751.6361772
91496800.3593126,63551269.24779287,66621468.1761212,355817513.9577324,577487051.740959
75186323.1234447,71398472.36976379,59383150.40695433,339133999.55287,545101945.4530327
88545188.09326386,93238982.41788594,75401292.24015018,329185350.9289619,586370813.6802619
88165695.12577789,83853656.76423104,55973280.70734026,297919874.33987004,525912506.93721926
86235191.16354151,82546590.03523743,66738365.99535539,272716025.00543696,508236172.19957125
87310660.2803589,67179590.08330597,50050593.90464201,305967298.81781596,510508143.0861229
95681524.2341833,82031644.69267455,80032349.30289334,297816330.1586115,555561848.3883626
69346775.56529702,71670855.4756468,60924417.23508932,268483978.6221845,470426026.8982176
86099926.5133297,70712159.44931225,51581981.23451345,270653779.3410472,479047846.53820264
72698341.2753384,75010110.3271147,60020010.9108606,336512745.01045233,544241207.523766
112745761.86829989,87254916.3327465,59174487.90941642,358171632.7190825,617346798.8295453
112238739.50859012,80764040.146201,80635606.05700389,302619612.93446136,576257998.6462563
64679124.87595235,65142507.72294813,74635459.36829358,259220250.19234538,463677342.15953946
87201260.2084767,76406365.45852421,62303034.159414984,285273641.2085442,511184301.0349601
88222786.27282906,71510920.9291933,54516112.35539511,296211219.4670163,510461039.02443373
103563220.14481121,87490565.92953223,64290327.24093046,265892660.50248626,521236773.81776017
83328127.51167455,90274698.22054271,76174559.21748859,346638038.4136306,596415423.3633364
100564104.40838788,82520128.0221063,69977352.84548284,336260646.96816105,589322232.244138
79904604.72169007,63369053.39717965,66506864.60221358,345282727.9622065,555063250.6832898
72909867.6717395,80354013.67407343,81415078.79806992,320739692.5137924,555418652.6576753
76500875.78756975,74936473.3236882,60972919.294062994,277127922.50278646,489538190.9081074
93472257.86385934,64243790.55013,52302904.94890463,284246716.57736933,494265669.9402633
86896955.6042692,79122846.30252464,83842762.83202684,327482092.20521927,577344656.94404
95974789.8053525,69492293.57655506,70294412.90309897,288924674.7443008,524686171.0293073
88211084.94988479,75351611.51454782,74482407.13924572,269350276.45355564,507395380.0572339
60501134.502164595,68345842.52011316,65209876.864204876,304037391.0334574,498094244.91994
106231236.79400586,83712802.03352934,65149114.28609321,234923614.3623285,490016767.4759569
83955989.84207293,84963668.96171728,65773248.81017939,307888132.9378855,542581040.5518551
93295441.00821914,68731247.16419095,68655382.51213899,367872281.54805064,598554352.2325997
84827641.83791703,66386209.99462515,61966719.30274718,229144915.77631146,442325486.9116008
92042135.53936584,81174434.37702441,83066821.25473465,316739254.841223,573022646.0123479
93103286.01614562,69931740.15684146,61542977.09640615,249442260.5083629,474020263.7777561
84529637.99456386,72952772.45798813,67191306.78318366,283267504.62329215,507941221.8590278
88379691.01946087,73454867.14845523,62720469.1566234,302467213.1686378,527022240.4931773
87775700.94106807,83221594.21486467,67576470.87699711,296384585.4348056,534958351.4677354
84719118.5064989,69619927.58257589,60995503.73474812,373905374.11464775,589239923.9384706
75349769.72784124,71294575.35524054,60867714.74593716,287676059.8593183,495188119.68833727
82702632.61278144,77661255.08452582,54207035.273133546,327203321.735218,541774244.7056588
96505114.23780738,67464075.03084232,48477662.25107871,250085897.76482216,462532749.28455055
83884035.53715298,101624116.75849426,78953196.69051123,264794096.066793,529255445.05295146
78089481.88925692,73769969.93964578,66750505.81794667,261145126.22785205,479755083.87470144
85342995.2626131,69711906.86954649,55904985.9051637,298709807.65987176,509669695.69719505
98713587.9596849,86259537.21586414,75070228.8768788,300443178.68754005,560486532.7399678
97780193.06653915,80945525.40204029,69409567.69767179,289245415.1857489,537380701.3520001
80537803.40803808,75386549.33401434,87450839.60234514,336534400.26546866,579909592.6098663
79076910.04364873,67614860.99719745,59058694.161159605,375879138.2479749,581629603.4499806
81806710.25897048,83292662.20040323,65255456.807712086,314944857.7391622,545299687.006248
98996447.79240748,73321470.37537162,60906416.982651606,360676624.1996275,593900959.3500582
102101376.38580714,86418036.88032575,77231669.96200739,337933109.6038507,603684192.831991
120472086.45014092,82309390.1250241,74751916.16031021,268696157.762362,546229550.4978373
76415676.75287488,64297538.84336859,71185902.54186429,227165914.27368626,439065032.41179407
81766719.68587695,53082147.02185971,51605189.62824172,262087081.875369,448541138.2113474
108860360.68288594,83783075.86615428,63233124.02761816,344598123.54955673,600474684.1262151
87457334.23840776,76487415.17949066,57447172.10172099,262727015.72735754,484118937.246977
76414005.02594988,74257799.2415325,65445211.800460875,361115728.9711297,577232745.039073
92754611.32301313,56456741.6068845,60766559.55421689,246049543.9486294,456027456.4327439
74709463.2211008,66905350.385100536,57392061.9371832,247667196.15133637,446674071.6947209
90096439.80100173,65145377.32246941,64943446.04731246,386786508.443322,606971771.6141056
70486028.21283798,70176449.86767682,46727806.75671553,267509618.30806512,454899903.14529544
96661859.08780959,84664341.9323839,70141036.5346378,345922096.34568536,597389333.9005166
131107236.81484479,101730077.97758842,71862373.05327438,271609907.77549136,576309595.6211989
81716436.09247187,67224732.84608164,66047874.44582736,262501572.8841192,477490616.2685001
86196864.57257146,83618408.3958681,67778021.7502818,276981122.42729044,514574417.14601177
105259407.10599561,63932827.86902782,60094514.7322306,292341295.10914505,521628044.8163991
87430397.95261753,77754835.33571714,71694779.28943232,309815789.014993,546695801.59276
82216442.8828398,71644013.4268121,59759043.14788728,323166339.4783583,536785838.9358975
78630656.05665648,81977195.82048674,67757085.2195418,289888441.71009946,518253378.80678445
96286291.26519522,71564343.91103394,70057772.26352423,315137025.98471946,553045433.4244728
79265357.97198182,79164524.39373864,71169164.2206947,354740062.0175973,584339108.6040125
101800225.43889235,83425526.02184933,60668070.556066774,399353613.48929965,645247435.5061082
69652814.95114112,80703580.11800219,70097593.13878256,270243357.73184407,490697345.9397699
85489207.23336247,75078409.17409846,76645788.99740297,290241700.3809558,527455105.7858197
83625465.72029045,57562817.764906004,72383786.24108523,268168813.713592,481740883.4398737
91894970.87965722,76119348.31144118,65591379.57473643,333784146.73314893,567389845.4989837
113969186.07083365,83252000.19910976,75490751.49672706,330533984.7966241,603245922.5632946
102641354.50156963,74861346.45185928,75473421.32551815,357562006.4382989,610538128.7172459
103715417.97615269,73348608.76689677,64642094.25931599,311062773.1523334,552768894.1546988
70019341.10222405,87054004.22208375,68582904.71616545,320068516.1169717,545724766.157445
79510977.35082315,63941554.21972127,57009138.37581259,296096257.6024741,496557927.5488311
97138423.15823624,79461952.61843714,70623802.80718099,299252241.9011266,546476420.4849811
94421019.18990524,91963146.53693138,77975169.28203444,354154181.2350288,618513516.2438998
91412172.63123794,64666600.794448234,54895653.67319669,302435238.2034727,513409665.3023555
87055311.89323002,80040533.66182779,82279739.33603331,350510849.6581236,599886434.5492147
106686112.48479277,80542861.10932223,62342742.28689187,300631906.7545093,550203622.6355162
76663374.43826789,88487090.98414214,76418904.00229318,338607694.2286666,580177063.6533698
106294861.83994192,63039563.08887984,66658212.34004122,258793808.46545172,494786445.7343147
87106676.17682718,73397040.5163768,70464357.92987128,316352187.0347622,547320261.6578374
108169544.42639492,74551139.16094896,72415972.6033682,317584316.1203009,572720972.311013
67116055.24149257,64501039.12459595,59648419.193072595,331090730.5246414,522356244.08380246
93930499.19506304,67637762.11463432,62340828.21048763,374955086.4602199,598864175.9804049
88775128.73389633,73580692.58070031,69221083.36413765,335157599.8798793,566734504.5586135
81064533.32919592,79329395.74469511,64308226.16641718,329312478.51021373,554014633.7505219
89610255.39559123,80960144.58530697,62052120.87270103,274423119.2746997,507045640.1282989
101464148.0816987,78046732.36584857,69822322.8307673,299204559.1097113,548537762.3880259
100707046.73507547,73302312.91063909,64741012.48452844,331182173.30153066,569932545.4317737
105228289.42690904,74758026.56575142,83919185.7754616,334826765.39422196,598732267.162344
73794409.0864325,76468794.26145212,62542283.62282151,315032712.4874019,527838199.45810807
